Data,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
06/08/2023 19:57:42, 0.07,2.23,0.24,-0.03,-0.03,-0.07
06/08/2023 19:57:43,-0.08,1,0.32,-0.01,0.01,-0.08
06/08/2023 19:57:43,-0.15,1.47,0.77,-0.01,0.01,-0.07
06/08/2023 19:57:44,-0.29,1.32,0.24,0,0.02,-0.07
06/08/2023 19:57:44,-0.28,1.31,0.13,-0.01,0.01,-0.06
06/08/2023 19:57:45, 0.17,1.36,0.44,-0.01,-0.04,-0.11
06/08/2023 19:57:45, 0.62,0.71,0.56,0,-0.03,-0.2
06/08/2023 19:57:46, 0.77,0.54,0.65,-0.01,-0.04,-0.29
06/08/2023 19:57:46, 1.77,2.08,0.54,0.05,-0.12,-0.44
06/08/2023 19:57:47, 1.56,2.15,0.55,0.04,-0.11,-0.55
06/08/2023 19:57:47, 2.02,3.24,-0.16,0.11,-0.31,-0.5
06/08/2023 19:57:48, 1.58,4.06,0.31,0.03,-0.12,-0.55
06/08/2023 19:57:48, 0.66,3.54,-0.25,0.02,-0.05,-0.41
06/08/2023 19:57:49, 0.34,3.69,-0.15,0,-1.37,-0.2
06/08/2023 19:57:49, 0.71,3.66,-0.16,0,0,-0.13
06/08/2023 19:57:50, 0.88,3.33,-0.14,-0.01,0,-0.11
06/08/2023 19:57:50, 0.58,2.56,0.1,-0.01,0.01,-0.08
06/08/2023 19:57:51, 0.09,1.98,0.09,0,0.03,-0.02
06/08/2023 19:57:51,-0.32,1.15,0.25,-0.01,0.05,0.09
06/08/2023 19:57:52,-0.89,1.05,0.38,-0.02,0.1,0.18
06/08/2023 19:57:52,-1.06,0.61,0.86,-0.04,0.11,0.24
06/08/2023 19:57:53,-0.84,0.45,0.76,-0.02,0.14,0.24
06/08/2023 19:57:53,-0.59,1.8,-0.24,0,0.09,0.15
06/08/2023 19:57:54,-0.20,1.74,0.26,0.01,0.08,0.11
06/08/2023 19:57:54,-0.21,1.93,0.16,0,0.06,0.08
06/08/2023 19:57:55,-0.34,2.13,0.86,-0.02,0.07,0.04
06/08/2023 19:57:55,-0.19,2.1,0.18,-0.02,0.06,-0.01
06/08/2023 19:57:56,-0.28,2.76,0.06,0,0.01,-0.02
06/08/2023 19:57:56,-0.14,2.78,-0.01,-0.01,0.01,-0.01
06/08/2023 19:57:57,-0.20,2.8,0.01,-0.01,0.02,-0.02
06/08/2023 19:57:57,-0.20,2.78,-0.01,-0.01,0.02,-0.02
06/08/2023 19:57:58,-0.22,2.78,0.02,0,0.02,-0.02
06/08/2023 19:57:58,-0.32,2.79,0.12,-0.04,0.05,-0.02
06/08/2023 19:57:59,-0.21,2.86,0.06,0,0.02,-0.02
06/08/2023 19:57:59,-0.17,2.79,-0.02,0,0.02,-0.02
06/08/2023 19:58:00,-0.21,2.8,-0.01,-0.01,0.02,-0.02
06/08/2023 19:58:00,-0.18,2.81,-0.08,-0.02,0.01,-0.01
06/08/2023 19:58:01,-0.21,2.78,0.01,-0.01,0.02,-0.02
06/08/2023 19:58:01,-0.17,2.77,0,-0.01,0.02,-0.02
06/08/2023 19:58:02,-0.23,2.79,0.03,-0.01,0.02,-0.02
06/08/2023 19:58:02,-0.24,2.78,0.01,-0.01,0.02,-0.02
06/08/2023 19:58:03,-0.22,2.78,0.02,-0.01,0.02,-0.02
06/08/2023 19:58:03,-0.23,2.78,0.02,-0.01,0.02,-0.02
06/08/2023 19:58:04,-0.20,2.79,-0.02,-0.01,0.02,-0.02
06/08/2023 19:58:04,-0.20,2.76,-0.01,-0.01,0.02,-0.02
06/08/2023 19:58:05,-0.18,2.77,-0.02,-0.01,0.02,-0.02
06/08/2023 19:58:05,-0.19,2.77,-0.03,-0.01,0.02,-0.02
06/08/2023 19:58:06,-0.19,2.77,-0.01,-0.01,0.02,-0.02
06/08/2023 19:58:06,-0.17,2.77,-0.01,-0.01,0.02,-0.02
06/08/2023 19:58:07,-0.21,2.77,-0.03,-0.01,0.02,-0.02
06/08/2023 19:58:07,-0.19,2.76,-0.01,0,0.02,-0.02
06/08/2023 19:58:08,-0.24,2.8,0.05,-0.01,0.02,-0.02
06/08/2023 19:58:08,-0.23,2.79,0.02,-0.01,0.02,-0.02
06/08/2023 19:58:09,-0.21,2.79,0.02,-0.01,0.02,-0.02
06/08/2023 19:58:09,-0.24,2.81,0.05,-0.01,0.02,-0.02
06/08/2023 19:58:10,-0.21,2.79,0.01,-0.01,0.02,-0.02
06/08/2023 19:58:10,-0.21,2.77,0,-0.01,0.02,-0.02
06/08/2023 19:58:11,-0.20,2.77,-0.02,-0.01,0.03,-0.02
06/08/2023 19:58:11,-0.20,2.77,-0.03,-0.01,0.02,-0.02
06/08/2023 19:58:12,-0.18,2.77,-0.04,-0.01,0.02,-0.02
06/08/2023 19:58:12,-0.15,2.76,-0.03,-0.01,0.02,-0.02
06/08/2023 19:58:13,-0.20,2.77,-0.01,-0.01,0.02,-0.02
06/08/2023 19:58:13,-0.19,2.79,0,-0.01,0.02,-0.02
06/08/2023 19:58:14,-0.22,2.79,0.02,-0.01,0.02,-0.02
06/08/2023 19:58:14,-0.20,2.79,0,-0.01,0.02,-0.02
06/08/2023 19:58:15,-0.23,2.78,0.01,-0.01,0.02,-0.02
06/08/2023 19:58:15,-0.25,2.52,0.02,-0.01,0.01,-0.03
06/08/2023 19:58:16,-0.30,2.91,0.05,0.01,0.03,-0.04
06/08/2023 19:58:16,-0.24,3.75,-0.26,0,0.02,-0.01
06/08/2023 19:58:17,-0.24,4.07,-0.36,-0.01,0.05,0.05
06/08/2023 19:58:17,-0.66,2.56,0.03,-0.02,0.04,0.09
06/08/2023 19:58:18,-0.34,3.47,-0.04,0,0.06,0.08
06/08/2023 19:58:18,-0.50,3.88,-0.13,-0.02,0.05,0.1
06/08/2023 19:58:19, 0.06,3.48,-0.52,-0.03,0.04,0.08
06/08/2023 19:58:19,-0.27,3.08,-0.5,0.02,0.04,0.04
06/08/2023 19:58:20,-0.31,3.74,-0.15,0.02,0.04,0.04
06/08/2023 19:58:20,-0.39,3.77,-0.57,-0.04,0.08,0.05
06/08/2023 19:58:21,-0.59,2.3,0.07,-0.01,0.05,0.06
06/08/2023 19:58:21,-0.57,3.27,-0.1,-0.02,0.04,0.06
06/08/2023 19:58:22,-0.82,3.8,-0.51,-0.06,0.05,0.09
06/08/2023 19:58:22,-1.71,3.4,0.05,0.01,0.04,0.13
06/08/2023 19:58:23,-1.93,3.96,0.74,-0.06,0.01,0.24
06/08/2023 19:58:23,-1.82,3.73,-0.51,0.02,0.07,0.25
06/08/2023 19:58:24,-1.95,3.86,-0.4,0.08,0,0.25
06/08/2023 19:58:24,-1.16,3.64,-0.42,0.07,0.03,0.12
06/08/2023 19:58:25,-1.25,4.12,-0.56,-0.01,0.11,0.04
06/08/2023 19:58:25,-0.24,4.17,-0.29,0.04,-0.03,0.03
06/08/2023 19:58:26,-0.50,3.82,-0.95,-0.02,0.06,0
06/08/2023 19:58:26,-0.29,2.1,-0.57,0.01,0.05,-0.01
06/08/2023 19:58:27,-0.35,3.74,-0.46,-0.02,-0.01,-0.01
06/08/2023 19:58:27,-0.47,4.53,1.05,0.05,0.09,-0.03
06/08/2023 19:58:28,-0.34,2.01,-0.54,-0.04,0.02,-0.03
06/08/2023 19:58:28,-0.91,1.78,0.99,0.08,-0.01,-0.02
06/08/2023 19:58:29,-0.41,1.31,-0.8,0.02,0.08,-0.03
06/08/2023 19:58:29,-0.95,0.91,-0.77,-0.05,0.03,-0.03
06/08/2023 19:58:30,-0.95,0.87,0.29,-0.01,-0.03,-0.02
06/08/2023 19:58:30,-0.64,1.08,0.63,-0.03,0,-0.02
06/08/2023 19:58:31,-0.51,1.07,0.5,0.03,0.04,-0.04
06/08/2023 19:58:31,-0.36,0.62,0.08,-0.04,0.06,-0.05
06/08/2023 19:58:32, 0.17,0.34,0.08,0,0.02,-0.03
06/08/2023 19:58:32,-0.25,0.97,0.33,-0.01,0,-0.02
06/08/2023 19:58:33,-0.32,1.41,0.4,-0.01,0.02,-0.02
06/08/2023 19:58:33,-0.37,1.7,0.3,-0.01,0.02,-0.02
06/08/2023 19:58:34,-0.31,1.8,0.23,-0.01,0.03,-0.02
06/08/2023 19:58:34,-0.34,2.36,0.02,0,0.02,-0.02
06/08/2023 19:58:35,-0.29,2.71,0.04,-0.01,0.02,-0.02
06/08/2023 19:58:35,-0.29,2.72,0.03,-0.01,0.03,-0.02
06/08/2023 19:58:36,-0.30,2.71,0.03,-0.01,0.02,-0.02
06/08/2023 19:58:36,-0.27,2.68,-0.01,-0.01,0.02,-0.02
06/08/2023 19:58:37,-0.29,2.69,-0.02,-0.01,0.02,-0.02
06/08/2023 19:58:37,-0.32,2.7,0.03,-0.01,0.02,-0.02
06/08/2023 19:58:38,-0.32,2.7,0.03,-0.01,0.03,-0.02
06/08/2023 19:58:38,-0.29,2.69,-0.02,-0.01,0.02,-0.02
06/08/2023 19:58:39,-0.29,2.68,-0.02,-0.01,0.02,-0.02
06/08/2023 19:58:39,-0.27,2.67,-0.01,-0.01,0.02,-0.02
06/08/2023 19:58:40,-0.28,2.67,0.01,-0.01,0.02,-0.02
06/08/2023 19:58:40,-0.28,2.71,0,-0.01,0.02,-0.02
06/08/2023 19:58:41,-0.29,2.71,0.03,-0.01,0.02,-0.02
06/08/2023 19:58:41,-0.31,2.73,0.01,-0.01,0.02,-0.02
06/08/2023 19:58:42,-0.29,2.71,0.03,-0.01,0.02,-0.02
06/08/2023 19:58:42,-0.29,2.71,0.04,-0.01,0.02,-0.02
06/08/2023 19:58:43,-0.31,2.72,0.04,-0.01,0.02,-0.02
06/08/2023 19:58:43,-0.35,2.73,0.05,-0.01,0.02,-0.02
06/08/2023 19:58:44,-0.32,2.71,0.05,-0.01,0.02,-0.02
06/08/2023 19:58:44,-0.30,2.72,0.07,-0.01,0.02,-0.02
06/08/2023 19:58:45,-0.33,2.72,0.03,-0.01,0.02,-0.02
06/08/2023 19:58:45,-0.30,2.69,0.01,-0.01,0.02,-0.02
06/08/2023 19:58:46,-0.30,2.67,0,-0.01,0.02,-0.02
06/08/2023 19:58:46,-0.28,2.69,-0.01,-0.01,0.02,-0.02
06/08/2023 19:58:47,-0.29,2.69,-0.03,-0.01,0.02,-0.02
06/08/2023 19:58:47,-0.28,2.69,0,-0.01,0.02,-0.02
06/08/2023 19:58:48,-0.27,2.69,0.02,-0.01,0.02,-0.02
06/08/2023 19:58:48,-0.28,2.7,0.02,-0.01,0.02,-0.02
06/08/2023 19:58:49,-0.28,2.7,0,-0.01,0.02,-0.02
06/08/2023 19:58:49,-0.28,2.7,0.02,-0.01,0.02,-0.02
06/08/2023 19:58:50,-0.30,2.72,0.01,-0.01,0.02,-0.02
06/08/2023 19:58:50,-0.31,2.72,0.01,-0.01,0.02,-0.02
06/08/2023 19:58:51,-0.30,2.7,0.05,-0.01,0.02,-0.02
06/08/2023 19:58:51,-0.29,2.72,0.02,-0.01,0.02,-0.02
06/08/2023 19:58:52,-0.31,2.73,0.05,-0.01,0.02,-0.02
06/08/2023 19:58:52,-0.31,2.71,0.06,-0.01,0.02,-0.02
06/08/2023 19:58:53,-0.31,2.72,0.06,-0.01,0.02,-0.02
06/08/2023 19:58:53,-0.33,2.72,0.06,-0.01,0.02,-0.02
06/08/2023 19:58:54,-0.32,2.7,0.03,-0.01,0.02,-0.02
06/08/2023 19:58:54,-0.30,2.68,0,-0.01,0.02,-0.02
06/08/2023 19:58:55,-0.30,2.68,0.01,-0.01,0.02,-0.02
06/08/2023 19:58:55,-0.33,2.69,-0.01,-0.01,0.02,-0.02
06/08/2023 19:58:56,-0.28,2.69,-0.03,-0.01,0.02,-0.02
06/08/2023 19:58:56,-0.24,2.69,0.01,-0.01,0.02,-0.02
06/08/2023 19:58:57,-0.30,2.68,0.01,-0.01,0.02,-0.02
06/08/2023 19:58:57,-0.30,2.68,-0.01,-0.01,0.02,-0.02
06/08/2023 19:58:58,-0.27,2.69,0.02,-0.01,0.02,-0.02
06/08/2023 19:58:58,-0.31,2.72,0,-0.01,0.02,-0.02
06/08/2023 19:58:59,-0.31,2.72,0.01,-0.01,0.02,-0.02
06/08/2023 19:58:59,-0.29,2.71,0.04,-0.01,0.02,-0.02
06/08/2023 19:59:00,-0.30,2.72,0.04,-0.01,0.02,-0.02
06/08/2023 19:59:00,-0.32,2.73,0.04,-0.01,0.02,-0.02
06/08/2023 19:59:01,-0.34,2.71,0.06,-0.01,0.02,-0.02
06/08/2023 19:59:01,-0.32,2.72,0.06,-0.01,0.02,-0.02
06/08/2023 19:59:02,-0.33,2.72,0.05,-0.01,0.02,-0.02
06/08/2023 19:59:02,-0.32,2.72,0.04,-0.01,0.02,-0.02
06/08/2023 19:59:03,-0.31,2.61,0.07,0,0.02,-0.02
06/08/2023 19:59:03,-0.24,3.33,-0.13,0.01,0.02,-0.02
06/08/2023 19:59:04,-0.28,4.4,-0.41,-0.01,0.02,-0.02
06/08/2023 19:59:04,-0.23,5.03,-0.63,-0.01,0.01,-0.02
06/08/2023 19:59:05,-0.27,4.93,-0.5,-0.03,0.03,-0.02
06/08/2023 19:59:05,-0.16,2.45,-0.24,-0.1,0.03,-0.02
06/08/2023 19:59:06,-0.58,4.27,-0.96,0.02,0.02,-0.02
06/08/2023 19:59:06,-0.60,2.78,-0.74,0,0.03,-0.02
06/08/2023 19:59:07,-0.96,3.49,-0.18,-0.01,-0.04,-0.01
06/08/2023 19:59:07,-0.31,2.45,0.07,0.01,-0.02,0
06/08/2023 19:59:08,-1.38,3.75,0.09,0.03,0.03,0.04
06/08/2023 19:59:08,-0.86,4.54,-0.32,-0.01,0.04,0.05
06/08/2023 19:59:09,-0.64,3.9,-0.47,-0.04,0.05,0.05
06/08/2023 19:59:09,-0.82,3.82,-0.31,-0.01,0.02,0.02
06/08/2023 19:59:10,-0.72,3.73,-0.13,-0.01,0.01,-0.01
06/08/2023 19:59:10,-0.70,3.16,-0.22,-0.03,0,-0.02
06/08/2023 19:59:11,-0.57,2.65,0.45,-0.01,0,-0.01
06/08/2023 19:59:11,-0.33,2.4,-0.04,-0.01,0.05,-0.02
06/08/2023 19:59:12,-0.79,2.37,-0.09,-0.01,0.05,-0.01
06/08/2023 19:59:12,-0.79,2.48,0.14,-0.01,0.05,0
06/08/2023 19:59:13,-1.02,2.51,0.15,-0.01,0.02,0.01
06/08/2023 19:59:13,-0.79,2.45,-0.15,-0.01,0.03,0
06/08/2023 19:59:14,-0.98,2.42,0.15,-0.02,0.06,-0.01
06/08/2023 19:59:14,-0.96,1.98,0.56,0.01,0.04,-0.01
06/08/2023 19:59:15,-0.84,1.51,0.1,-0.01,0.03,-0.01
06/08/2023 19:59:15,-0.89,0.94,0.41,-0.01,0.02,0.01
06/08/2023 19:59:16,-0.97,0.76,0.42,-0.02,-0.01,0.02
06/08/2023 19:59:16,-0.82,0.74,0.52,0,0.03,0.01
06/08/2023 19:59:17, 0.44,1.73,0.71,0.03,-0.03,-0.15
06/08/2023 19:59:17, 1.61,1.79,0.66,-0.06,-0.02,-0.33
06/08/2023 19:59:18, 1.97,3.15,0.65,0.05,-0.14,-0.38
06/08/2023 19:59:18, 2.90,3.05,-0.07,0.02,-0.09,-0.4
06/08/2023 19:59:19, 1.86,3.29,0.6,-0.03,-0.05,-0.36
06/08/2023 19:59:19, 1.57,3.05,-0.25,0.04,-0.09,-0.2
06/08/2023 19:59:20, 1.05,2.79,-0.23,0.02,-0.07,-0.24
06/08/2023 19:59:20,-0.09,3.19,0.9,-0.13,-0.04,-0.14
06/08/2023 19:59:21,-0.18,3.44,0.91,0.01,0.02,-0.09
06/08/2023 19:59:21,-0.26,1.96,0.02,0.02,0.01,-0.06
06/08/2023 19:59:22,-0.51,1.87,0.5,0,0.01,-0.06
06/08/2023 19:59:22,-0.75,1.32,0.34,-0.04,0.01,-0.05
06/08/2023 19:59:23,-0.34,2.29,0.3,0.02,0,-0.04
06/08/2023 19:59:23,-0.35,1.56,0.21,0,0.06,-0.06
06/08/2023 19:59:24,-0.40,1.35,0.68,0.05,-0.02,-0.06
06/08/2023 19:59:24, 0.20,1.08,0.45,-0.02,0,-0.12
06/08/2023 19:59:25,-0.09,1.39,0.44,-0.01,0,-0.19
06/08/2023 19:59:25,-0.01,1.12,0.21,0.01,0.01,-0.26
06/08/2023 19:59:26,-1.35,1.33,0.48,-0.01,-0.04,-0.23
06/08/2023 19:59:26, 0.41,1.91,-0.5,-0.04,-0.1,-0.29
06/08/2023 19:59:27, 0.96,1.07,0.47,0.04,-0.05,-0.2
06/08/2023 19:59:27,-0.92,2.17,0.93,0,-0.12,-0.15
06/08/2023 19:59:28,-0.05,2.05,0.23,0.01,0.03,-0.07
06/08/2023 19:59:28, 0.01,2.55,0.01,-0.01,0.04,-0.01
06/08/2023 19:59:29, 0.16,2.71,-0.03,-0.01,0.04,0.03
06/08/2023 19:59:29,-0.01,4.2,-0.49,0,0.01,-0.03
06/08/2023 19:59:30, 0.58,4.71,-0.81,0.04,-0.07,-0.17
06/08/2023 19:59:30, 1.19,4.56,-0.48,0.09,-0.22,-0.31
06/08/2023 19:59:31, 0.55,3.1,-0.72,0.05,-0.05,-0.23
06/08/2023 19:59:31, 0.47,3.83,-1.09,-0.03,-0.01,-0.22
06/08/2023 19:59:32, 0.74,4.02,-0.14,0,-0.03,-0.19
06/08/2023 19:59:32, 1.16,4.21,-0.72,0.12,0.04,-0.17
06/08/2023 19:59:33,-0.46,4.66,1.22,0.07,-0.09,-0.08
06/08/2023 19:59:33,-0.85,3.81,-0.21,-0.02,0.09,-0.01
06/08/2023 19:59:34,-0.67,3.02,-0.62,-0.11,0.08,0.09
06/08/2023 19:59:34,-1.11,3.14,0.55,-0.14,0.15,0.11
06/08/2023 19:59:35,-0.71,2.54,-1.11,-0.04,0.18,0.16
06/08/2023 19:59:35,-0.52,2.42,-0.18,-0.01,0.08,0.14
06/08/2023 19:59:36,-0.70,1.97,0.58,-0.02,0.02,0.11
06/08/2023 19:59:36,-0.40,2.43,-0.04,0.02,0.01,-0.02
06/08/2023 19:59:37, 0.01,2.59,0.26,-0.04,0,-0.1
06/08/2023 19:59:37, 0.48,3.03,0.25,-0.01,0.03,-0.11
06/08/2023 19:59:38, 0.21,2.9,-0.14,0.01,-0.07,-0.12
06/08/2023 19:59:38, 0.01,1.79,0.87,-0.03,-0.01,-0.17
06/08/2023 19:59:39, 0.25,1.65,0.16,-0.02,-0.02,-0.22
06/08/2023 19:59:39, 0.47,1.55,0.29,-0.01,-0.02,-0.24
06/08/2023 19:59:40, 0.53,2.52,0.02,0.04,-0.03,-0.25
06/08/2023 19:59:40, 0.45,2.39,-0.1,0,-0.04,-0.26
06/08/2023 19:59:41, 0.37,3.3,0.07,0.01,-0.02,-0.2
06/08/2023 19:59:41, 0.52,2.49,0.24,-0.01,-0.03,-0.24
06/08/2023 19:59:42, 0.60,2.37,0.24,0.01,-0.05,-0.27
06/08/2023 19:59:42, 0.85,1.63,0.26,0.03,-0.09,-0.32
06/08/2023 19:59:43, 0.55,2.25,0.09,0.01,-0.06,-0.34
06/08/2023 19:59:43, 0.49,2.76,0.26,0.03,-0.06,-0.32
06/08/2023 19:59:44, 0.61,2.76,-0.03,0.02,-0.04,-0.3
06/08/2023 19:59:44, 0.15,2.39,0.26,-0.02,-0.03,-0.25
06/08/2023 19:59:45,-0.25,1.77,0.26,-0.02,-0.02,-0.16
06/08/2023 19:59:45,-0.11,1.29,0.4,-0.02,0.02,-0.11
06/08/2023 19:59:46,-0.30,1.23,0.43,-0.02,0.03,-0.04
06/08/2023 19:59:46,-0.13,2.47,0.12,-0.01,0.02,-0.03
06/08/2023 19:59:47,-0.15,2.48,0.06,-0.01,0.02,-0.02
06/08/2023 19:59:47,-0.18,2.21,0.17,-0.01,0.02,-0.02
06/08/2023 19:59:48,-0.06,2.1,0.24,-0.01,0.02,-0.03
06/08/2023 19:59:48,-0.19,2.18,0.14,0,0.01,-0.06
06/08/2023 19:59:49,-0.11,2.03,0.27,0,-0.01,-0.1
06/08/2023 19:59:49,-0.41,2.53,-0.06,0.01,0,-0.13
06/08/2023 19:59:50,-0.47,3.37,-0.12,0,0,-0.12
06/08/2023 19:59:50,-0.23,4.13,-0.33,0,0.01,-0.05
06/08/2023 19:59:51,-0.14,2.85,0.06,-0.01,0.03,-0.01
06/08/2023 19:59:51,-0.13,2.62,-0.01,-0.01,0.03,-0.02
06/08/2023 19:59:52,-0.20,2.63,0.03,-0.01,0.03,-0.02
06/08/2023 19:59:52,-0.19,2.68,0.08,0,0.02,-0.02
06/08/2023 19:59:53,-0.16,2.69,0.07,-0.01,0.02,-0.02
06/08/2023 19:59:53,-0.20,2.68,0.07,-0.01,0.02,-0.02
06/08/2023 19:59:54,-0.21,2.66,0.08,-0.01,0.02,-0.02
06/08/2023 19:59:54,-0.04,2.62,-0.58,-0.08,0.09,-0.06
06/08/2023 19:59:55,-0.03,2.62,0.02,0,0.04,-0.05
06/08/2023 19:59:55,-0.12,2.62,0.02,-0.01,0.02,-0.02
06/08/2023 19:59:56,-0.15,2.66,0.03,-0.01,0.02,-0.02
